uid	sid	3
37	12157	pv
37	29186	pv
37	35485	pv
52	26582	pv
52	13741	pv
52	21652	pv
52	18537	pv
52	5468	pv
52	24574	pv
52	14028	pv
52	8550	pv
52	37848	pv
52	38456	pv
52	26960	pv
52	16071	pv
52	16118	pv
52	30516	pv
52	9383	pv
52	37957	pv
52	26674	pv
52	37101	pv
52	9820	pv
52	34435	pv
58	6839	pv
58	20676	pv
58	10995	pv
58	28921	pv
58	8122	pv
58	18012	pv
58	38125	pv
58	2704	pv
58	17634	pv
58	5172	pv
58	13381	pv
58	37367	pv
108	28606	pv
108	1964	pv
108	16556	pv
108	20733	pv
108	3755	pv
108	30926	pv
108	8556	pv
108	18121	pv
108	39233	pv
108	36079	pv
108	38105	pv
108	28226	pv
108	27853	pv
108	24612	pv
108	8320	pv
108	25373	pv
108	6659	pv
108	30576	pv
108	19106	pv
108	14838	pv
108	17706	pv
108	7841	pv
108	18025	pv
108	24302	pv
108	34188	pv
108	33495	pv
108	7245	pv
108	34753	pv
108	35950	pv
108	39251	pv
108	2491	pv
108	7544	pv
108	19610	pv
108	8587	pv
108	14411	pv
108	38638	pv
108	21494	pv
108	30078	pv
108	26279	pv
108	21485	pv
108	12832	pv
108	3370	pv
108	37473	pv
108	6431	pv
108	16994	pv
108	2929	pv
108	14130	pv
108	4057	pv
108	32045	pv
108	37613	pv
108	25914	pv
108	4111	pv
108	15159	pv
108	28696	pv
108	30488	pv
108	23013	pv
108	18693	pv
108	38873	pv
108	24318	pv
108	7254	pv
108	22009	pv
108	11359	pv
108	23185	pv
108	19240	pv
108	34636	pv
108	12346	pv
108	23412	pv
108	4305	pv
108	4494	pv
108	1633	pv
108	20253	pv
108	10799	pv
108	35453	pv
108	5631	pv
108	38528	pv
108	4627	pv
108	38814	pv
108	37700	pv
108	26927	pv
108	39110	pv
108	24139	pv
108	35496	pv
108	21910	pv
108	19570	pv
150	8290	pv
150	2041	pv
150	27142	pv
150	28921	pv
150	39362	pv
150	7188	pv
150	2317	pv
150	8134	pv
150	37533	pv
150	9141	pv
150	17810	pv
150	16806	pv
150	35898	pv
150	21025	pv
150	35189	pv
150	12864	pv
150	39233	pv
150	34872	pv
150	38635	pv
150	19665	pv
150	21095	pv
150	25029	pv
153	27436	pv
153	32590	pv
153	8457	pv
153	17405	pv
153	9062	pv
153	20332	pv
153	6212	pv
163	10592	pv
163	977	pv
163	13808	pv
163	35583	pv
163	37578	pv
163	11497	pv
163	17596	pv
163	23849	pv
163	1755	pv
163	32745	pv
163	12017	pv
163	23207	pv
163	929	pv
163	20171	pv
163	21514	pv
163	19206	pv
163	7284	pv
163	31498	pv
163	21699	pv
163	16921	pv
163	11390	pv
163	27249	pv
163	23307	pv
163	26960	pv
163	37325	pv
163	20232	pv
163	21910	pv
163	35512	pv
163	31053	pv
163	26129	pv
163	16206	pv
163	17388	pv
163	33011	pv
163	37941	pv
163	5818	pv
163	3785	pv
163	30822	pv
163	33309	pv
163	27142	pv
163	35442	pv
163	29244	pv
163	20045	pv
163	8293	pv
163	37591	pv
163	10200	pv
163	11785	pv
163	38245	pv
163	3453	pv
163	5698	pv
163	14774	pv
163	22066	pv
163	16736	pv
163	33358	pv
163	38863	pv
163	13796	pv
163	12358	pv
163	20067	pv
163	39338	pv
163	3384	pv
163	15710	pv
163	29108	pv
163	8446	pv
163	23860	pv
163	10281	pv
163	5018	pv
163	27715	pv
163	26028	pv
163	28509	pv
163	17810	pv
163	13409	pv
163	28415	pv
163	595	pv
163	8414	pv
163	1149	pv
163	6214	pv
163	39110	pv
163	21485	pv
169	8833	pv
169	9794	pv
169	18813	pv
169	19883	pv
169	7920	pv
169	19180	pv
169	16614	pv
169	39191	pv
169	2557	pv
169	14479	pv
169	28058	pv
169	38867	pv
169	36813	pv
169	36794	pv
169	7087	pv
169	14183	pv
169	6720	pv
169	283	pv
169	2160	pv
169	17613	pv
169	1164	pv
169	37180	pv
169	34054	pv
169	16878	pv
169	29155	pv
169	32261	pv
169	38449	pv
169	16404	pv
169	22630	pv
169	16937	pv
169	9724	pv
169	8771	pv
169	35987	pv
169	14209	pv
169	19010	pv
169	21010	pv
169	32873	pv
169	6968	pv
169	36851	pv
169	27790	pv
169	11653	pv
169	16607	pv
169	36003	pv
169	18820	pv
169	29710	pv
169	3663	pv
169	26633	pv
169	13287	pv
169	14556	pv
169	25546	pv
169	4110	pv
169	9479	pv
169	8219	pv
169	11205	pv
169	27488	pv
169	35637	pv
169	11590	pv
169	33039	pv
169	14218	pv
169	21350	pv
169	24041	pv
169	19923	pv
169	3102	pv
169	14208	pv
169	26341	pv
169	13078	pv
169	37305	pv
169	19424	pv
169	2307	pv
169	5975	pv
169	15697	pv
176	39452	pv
176	21507	pv
176	238	pv
176	22261	pv
176	895	pv
176	6212	pv
176	3164	pv
176	27185	pv
176	6214	pv
176	31950	pv
176	26095	pv
176	35735	pv
176	6138	pv
176	9044	pv
176	23863	pv
176	6115	pv
176	18121	pv
176	21536	pv
176	899	pv
176	19575	pv
176	26564	pv
176	26862	pv
185	2157	pv
185	2526	pv
185	12244	pv
185	1915	pv
185	19020	pv
185	37274	pv
185	28649	pv
185	10206	pv
185	20844	pv
185	4784	pv
185	35683	pv
185	21784	pv
185	21237	pv
185	23316	pv
185	22658	pv
185	1886	pv
185	146	pv
185	15560	pv
186	22625	pv
186	37086	pv
186	16531	pv
186	5186	pv
186	28053	pv
186	31578	pv
186	30004	pv
189	8716	pv
189	4170	pv
189	10673	pv
189	8620	pv
189	15480	pv
189	25654	pv
189	8880	pv
189	23871	pv
189	37720	pv
189	9383	pv
189	19623	pv
189	28404	pv
189	8995	pv
189	27376	pv
189	5468	pv
189	28346	pv
189	31716	pv
189	159	pv
189	6207	pv
189	7171	pv
189	30573	pv
189	5302	pv
189	38562	pv
189	17826	pv
189	36179	pv
189	5197	pv
189	35168	pv
189	32765	pv
189	20553	pv
189	34145	pv
189	22037	pv
189	25394	pv
189	10512	pv
189	34129	pv
189	14171	pv
189	33803	pv
189	33992	pv
189	36467	pv
189	26165	pv
189	25467	pv
189	30633	pv
189	36723	pv
189	23007	pv
189	33914	pv
189	29358	pv
189	26136	pv
189	31294	pv
189	35835	pv
199	91	pv
199	1150	pv
199	21991	pv
199	21908	pv
199	4023	pv
199	31952	pv
199	22118	pv
199	28894	pv
199	11902	pv
199	35441	pv
199	13089	pv
199	3949	pv
199	32161	pv
199	35741	pv
199	14791	pv
199	21518	pv
199	38730	pv
199	36338	pv
199	39231	pv
199	1060	pv
199	120	pv
209	36979	pv
209	30043	pv
209	6850	pv
209	38804	pv
209	12197	pv
209	7	pv
248	825	pv
248	2229	pv
248	748	pv
248	35120	pv
248	9447	pv
248	13840	pv
248	7780	pv
248	10381	pv
248	19801	pv
248	23833	pv
248	381	pv
248	38909	pv
248	33995	pv
248	27965	pv
248	16617	pv
248	19262	pv
248	10894	pv
248	34745	pv
248	25946	pv
248	27566	pv
248	24091	pv
248	4423	pv
248	29358	pv
248	29722	pv
248	33075	pv
248	22020	pv
248	12786	pv
248	979	pv
248	13879	pv
248	2755	pv
248	22648	pv
248	21851	pv
248	17049	pv
248	24341	pv
248	13098	pv
248	11572	pv
248	18254	pv
248	6632	pv
248	33925	pv
248	7680	pv
248	28962	pv
248	16065	pv
248	11099	pv
248	20510	pv
248	28244	pv
248	17376	pv
248	412	pv
248	28012	pv
248	6249	pv
248	22772	pv
248	19185	pv
248	7448	pv
248	35650	pv
248	8979	pv
248	1048	pv
248	12214	pv
248	9884	pv
248	32976	pv
273	16979	pv
273	21998	pv
273	5744	pv
273	17971	pv
273	14130	pv
273	36477	pv
273	623	pv
273	18427	pv
273	4371	pv
273	7669	pv
273	23973	pv
273	12803	pv
273	24419	pv
273	24928	pv
273	18399	pv
273	8319	pv
273	36554	pv
273	13541	pv
273	14529	pv
273	31882	pv
273	6379	pv
273	18885	pv
273	31949	pv
273	29557	pv
273	17169	pv
273	1969	pv
273	22981	pv
273	4734	pv
273	21404	pv
273	3154	pv
273	32422	pv
273	3234	pv
273	14101	pv
273	30552	pv
273	2637	pv
273	38226	pv
273	16322	pv
273	13884	pv
273	9336	pv
273	30592	pv
273	16870	pv
273	18417	pv
273	13743	pv
273	25171	pv
273	8186	pv
273	7263	pv
273	19875	pv
273	16133	pv
273	10509	pv
273	3814	pv
273	24900	pv
273	8108	pv
284	33495	pv
284	8948	pv
284	34412	pv
284	1121	pv
284	29788	pv
284	25978	pv
284	7275	pv
284	16988	pv
284	38254	pv
284	21993	pv
284	29487	pv
284	13795	pv
284	31920	pv
284	16828	pv
284	12849	pv
284	5202	pv
284	18506	pv
284	33509	pv
284	32399	pv
284	28749	pv
284	38108	pv
284	24023	pv
284	23167	pv
284	37114	pv
284	3649	pv
284	29224	pv
284	38326	pv
284	25467	pv
284	34692	pv
284	35536	pv
284	10391	pv
284	17249	pv
284	26428	pv
284	28606	pv
284	28018	pv
284	14392	pv
284	21841	pv
284	29563	pv
284	16338	pv
284	9293	pv
284	36965	pv
284	27661	pv
284	4168	pv
284	16899	pv
284	38562	pv
284	6428	pv
284	15480	pv
284	32310	pv
284	36418	pv
284	24608	pv
284	13829	pv
284	19990	pv
284	17428	pv
284	20492	pv
284	19132	pv
284	37215	pv
284	16839	pv
284	2589	pv
284	39112	pv
284	6631	pv
284	24897	pv
284	38363	pv
284	28985	pv
284	13992	pv
284	19430	pv
284	16898	pv
284	31345	pv
284	32618	pv
303	27385	pv
303	9499	pv
303	10835	pv
303	27827	pv
303	10550	pv
303	37264	pv
303	15538	pv
303	3940	pv
303	32670	pv
303	25960	pv
303	240	pv
303	16580	pv
303	21703	pv
303	13227	pv
303	333	pv
303	37756	pv
303	15208	pv
303	21910	pv
303	31311	pv
303	17810	pv
303	38918	pv
303	21777	pv
303	23137	pv
303	14644	pv
303	18920	pv
303	24409	pv
303	14676	pv
303	34771	pv
303	20699	pv
303	19057	pv
303	34569	pv
303	29863	pv
303	25970	pv
303	16192	pv
303	5391	pv
303	17748	pv
303	37993	pv
303	14091	pv
303	34410	pv
303	1742	pv
303	34552	pv
303	5881	pv
303	36716	pv
303	6103	pv
303	26684	pv
303	5174	pv
303	24498	pv
303	23642	pv
303	37325	pv
303	1085	pv
303	15484	pv
303	18626	pv
303	8273	pv
303	13525	pv
303	11172	pv
303	25628	pv
303	37039	pv
303	4777	pv
303	37076	pv
303	35325	pv
303	3613	pv
303	34313	pv
303	15244	pv
303	25860	pv
303	6955	pv
303	30422	pv
303	36821	pv
303	11036	pv
303	3382	pv
303	14997	pv
342	36995	pv
342	21071	pv
342	13447	pv
342	23962	pv
342	2374	pv
342	6964	pv
342	13425	pv
342	16942	pv
342	22606	pv
342	29250	pv
342	16755	pv
342	2309	pv
342	25894	pv
342	4032	pv
342	20988	pv
342	11653	pv
342	37127	pv
342	19185	pv
342	12287	pv
342	19967	pv
342	14429	pv
342	2728	pv
342	17856	pv
342	9575	pv
342	32192	pv
345	18958	pv
345	10524	pv
345	2090	pv
345	18905	pv
345	36000	pv
345	23507	pv
345	33283	pv
345	4163	pv
345	29377	pv
345	7171	pv
345	29192	pv
345	12378	pv
345	35077	pv
345	6488	pv
345	4744	pv
345	4783	pv
345	5418	pv
345	39178	pv
345	19926	pv
345	15695	pv
345	21037	pv
345	10230	pv
345	7535	pv
345	26593	pv
345	27575	pv
345	11999	pv
345	10855	pv
345	13460	pv
345	692	pv
345	16488	pv
345	11468	pv
345	48	pv
345	1442	pv
345	9956	pv
345	24037	pv
345	38268	pv
345	35557	pv
345	33963	pv
345	30317	pv
345	17402	pv
345	11593	pv
345	32453	pv
345	18936	pv
345	1245	pv
345	33946	pv
345	20809	pv
345	8522	pv
345	459	pv
345	6522	pv
345	32076	pv
345	34852	pv
345	21912	pv
345	14468	pv
345	14696	pv
345	12959	pv
345	5555	pv
345	11691	pv
345	16096	pv
345	24174	pv
345	37477	pv
345	15634	pv
345	14011	pv
345	24958	pv
345	15291	pv
345	27832	pv
345	3870	pv
368	35135	pv
368	39138	pv
368	5048	pv
368	33246	pv
368	31801	pv
368	8881	pv
368	32223	pv
368	15735	pv
368	2271	pv
368	13993	pv
368	22294	pv
368	13440	pv
368	16257	pv
368	29718	pv
368	3866	pv
368	4595	pv
368	7945	pv
368	27401	pv
368	20395	pv
368	29018	pv
368	23141	pv
368	39115	pv
368	47	pv
368	27636	pv
368	34390	pv
368	22363	pv
368	20793	pv
368	10567	pv
368	13991	pv
368	17817	pv
368	33963	pv
368	25678	pv
368	19696	pv
368	30722	pv
368	5144	pv
368	19739	pv
368	30772	pv
368	18337	pv
368	24006	pv
368	30675	pv
368	14208	pv
368	5795	pv
368	23418	pv
368	27057	pv
368	32361	pv
368	8276	pv
368	344	pv
368	16732	pv
368	17118	pv
368	31716	pv
368	3507	pv
368	17447	pv
368	8108	pv
368	20066	pv
368	2720	pv
368	15781	pv
368	32588	pv
368	22040	pv
368	4856	pv
368	14633	pv
368	31469	pv
368	13558	pv
375	31000	pv
375	34620	pv
375	6098	pv
375	12805	pv
375	13298	pv
375	10633	pv
375	12408	pv
375	16616	pv
375	39233	pv
375	22144	pv
375	23156	pv
375	12002	pv
375	20573	pv
375	35363	pv
375	36476	pv
375	31576	pv
384	27883	pv
384	17481	pv
384	19373	pv
384	28122	pv
384	10907	pv
417	21912	pv
417	37354	pv
417	1819	pv
417	25287	pv
417	6033	pv
417	16738	pv
417	4423	pv
417	7645	pv
417	13010	pv
417	17752	pv
417	3853	pv
417	25429	pv
417	2419	pv
417	30654	pv
417	15433	pv
417	39283	pv
417	27418	pv
417	4097	pv
417	28548	pv
417	2525	pv
417	7638	pv
417	18952	pv
417	2909	pv
417	30163	pv
417	18175	pv
417	10244	pv
417	35973	pv
417	15642	pv
417	38320	pv
417	38876	pv
417	6571	pv
417	4528	pv
417	13114	pv
417	4170	pv
417	18662	pv
422	25340	pv
422	18559	pv
422	184	pv
422	38894	pv
422	24124	pv
422	13765	pv
422	13609	pv
422	3733	pv
422	36177	pv
422	9129	pv
422	6976	pv
422	2024	pv
422	38353	pv
422	37640	pv
422	9897	pv
422	22310	pv
422	21588	pv
422	12571	pv
422	23122	pv
422	2022	pv
422	9110	pv
422	3868	pv
422	19636	pv
422	12837	pv
422	17556	pv
422	17853	pv
422	21217	pv
422	14674	pv
422	8546	pv
422	16695	pv
422	19939	pv
422	31196	pv
422	12855	pv
422	20644	pv
422	28886	pv
430	19163	pv
430	7669	pv
430	36805	pv
430	20066	pv
430	1750	pv
430	35124	pv
430	6602	pv
430	4051	pv
430	5087	pv
430	33972	pv
430	28579	pv
430	22974	pv
430	21020	pv
430	8476	pv
430	13101	pv
430	24583	pv
430	11803	pv
430	8138	pv
430	9593	pv
430	29100	pv
430	10240	pv
430	8955	pv
430	32025	pv
430	26863	pv
430	13840	pv
430	23930	pv
430	22543	pv
430	3847	pv
430	15170	pv
430	4872	pv
430	26624	pv
430	6418	pv
430	26043	pv
430	210	pv
430	26825	pv
430	26450	pv
432	36284	pv
432	14317	pv
432	33932	pv
432	28018	pv
432	8178	pv
432	30537	pv
432	8511	pv
432	9596	pv
432	25547	pv
432	26663	pv
432	4012	pv
432	2233	pv
432	5227	pv
432	14900	pv
453	35265	pv
453	31072	pv
453	5575	pv
453	15733	pv
453	18726	pv
453	1616	pv
453	16993	pv
453	29459	pv
453	12228	pv
453	4212	pv
453	17153	pv
453	17681	pv
453	17507	pv
453	29699	pv
460	27029	pv
460	13098	pv
460	4991	pv
460	203	pv
460	27978	pv
460	8469	pv
460	2881	pv
460	27658	pv
460	17269	pv
460	7242	pv
460	25050	pv
463	997	pv
463	17494	pv
463	17814	pv
463	13525	pv
463	7533	pv
463	35776	pv
463	27132	pv
463	4601	pv
463	34105	pv
463	13312	pv
463	25874	pv
463	12249	pv
463	34390	pv
463	23465	pv
463	11775	pv
463	11630	pv
463	13358	pv
463	32918	pv
463	33122	pv
463	33253	pv
463	24124	pv
463	37471	pv
463	28735	pv
463	26372	pv
463	15797	pv
463	30340	pv
463	35309	pv
463	19256	pv
463	37722	pv
463	2548	pv
463	31785	pv
463	37086	pv
463	36592	pv
463	12035	pv
463	33833	pv
463	31345	pv
463	26876	pv
463	716	pv
463	26529	pv
463	35957	pv
463	10060	pv
463	36973	pv
463	18752	pv
463	25628	pv
463	5043	pv
463	27687	pv
463	3210	pv
463	18987	pv
463	3456	pv
475	6810	pv
475	36396	pv
475	30397	pv
475	5486	pv
475	14493	pv
475	20028	pv
475	22152	pv
475	18308	pv
475	25672	pv
475	15077	pv
475	8923	pv
475	20997	pv
475	24176	pv
483	13280	pv
483	11636	pv
483	1752	pv
483	7909	pv
483	1123	pv
483	154	pv
483	18568	pv
483	6115	pv
483	15980	pv
483	2903	pv
483	36765	pv
483	35609	pv
483	24012	pv
483	14627	pv
523	25102	pv
523	28877	pv
523	39358	pv
523	34991	pv
523	2374	pv
523	1175	pv
523	26271	pv
523	31932	pv
523	2693	pv
523	28976	pv
523	349	pv
523	30265	pv
523	24665	pv
523	21303	pv
523	24308	pv
523	909	pv
523	19105	pv
523	9995	pv
523	38533	pv
523	16120	pv
523	37450	pv
523	25245	pv
523	4358	pv
523	31546	pv
523	28648	pv
523	39456	pv
523	20043	pv
523	24557	pv
523	36093	pv
523	18472	pv
523	11793	pv
523	33321	pv
523	39368	pv
523	33197	pv
523	18796	pv
523	25971	pv
523	23657	pv
523	26741	pv
523	37814	pv
523	3164	pv
523	3736	pv
523	27828	pv
523	2255	pv
523	22162	pv
523	37725	pv
523	4250	pv
523	33241	pv
523	4577	pv
523	9299	pv
523	13756	pv
523	7995	pv
523	30383	pv
523	23699	pv
523	24643	pv
523	21018	pv
523	12524	pv
523	29165	pv
523	8308	pv
523	35037	pv
523	8786	pv
523	17627	pv
523	36841	pv
523	22161	pv
523	35268	pv
523	5527	pv
523	7173	pv
523	23503	pv
523	38375	pv
523	7892	pv
523	20543	pv
523	26509	pv
523	1517	pv
523	5761	pv
523	6339	pv
523	8618	pv
534	16732	pv
534	11114	pv
534	10850	pv
534	3930	pv
534	14992	pv
534	22228	pv
534	780	pv
534	10907	pv
534	32238	pv
534	7103	pv
534	35496	pv
534	527	pv
534	27360	pv
534	12124	pv
534	3880	pv
534	29557	pv
534	20045	pv
534	13396	pv
534	39233	pv
534	33766	pv
534	21939	pv
534	18130	pv
534	33880	pv
534	34441	pv
534	34115	pv
534	38558	pv
534	16189	pv
537	34199	pv
537	18813	pv
537	366	pv
537	25434	pv
537	17366	pv
537	2757	pv
537	16892	pv
537	34929	pv
537	10866	pv
537	18630	pv
537	21192	pv
537	38892	pv
537	22658	pv
537	28649	pv
537	513	pv
537	6580	pv
537	38516	pv
537	39219	pv
537	24763	pv
537	33324	pv
537	12244	pv
537	30393	pv
537	10206	pv
537	651	pv
537	15453	pv
537	3440	pv
537	31072	pv
537	2761	pv
537	32947	pv
537	19437	pv
537	10159	pv
537	9190	pv
537	39198	pv
537	981	pv
537	31172	pv
537	21912	pv
548	34241	pv
548	35941	pv
548	36290	pv
548	10607	pv
548	23680	pv
548	30289	pv
548	1843	pv
556	12251	pv
556	4493	pv
556	1778	pv
556	11522	pv
556	19545	pv
556	74	pv
556	34490	pv
556	29189	pv
556	33327	pv
556	30838	pv
556	938	pv
556	26629	pv
556	3771	pv
556	36675	pv
556	24536	pv
556	612	pv
556	33984	pv
556	16239	pv
556	13892	pv
556	35428	pv
556	20381	pv
556	22278	pv
556	5050	pv
556	20234	pv
556	10873	pv
556	24823	pv
556	2282	pv
556	23036	pv
556	21608	pv
556	2002	pv
556	15167	pv
556	30837	pv
556	30161	pv
556	39463	pv
556	15596	pv
556	4416	pv
556	9449	pv
556	38501	pv
556	2887	pv
556	22163	pv
556	5724	pv
556	24842	pv
556	25120	pv
556	24012	pv
556	30874	pv
556	31973	pv
587	7205	pv
587	32936	pv
587	2562	pv
587	25420	pv
587	35017	pv
587	8808	pv
587	3088	pv
587	10507	pv
587	3757	pv
587	4926	pv
587	11039	pv
587	38602	pv
587	13739	pv
587	29964	pv
587	39014	pv
587	23519	pv
587	19176	pv
587	29965	pv
587	11013	pv
587	32196	pv
587	18732	pv
587	38456	pv
587	28867	pv
587	39224	pv
587	14003	pv
587	32240	pv
587	12018	pv
587	11777	pv
587	16190	pv
587	8916	pv
587	23442	pv
587	17748	pv
587	21079	pv
587	28243	pv
587	26132	pv
587	8521	pv
587	222	pv
587	37350	pv
587	3071	pv
587	35173	pv
587	9263	pv
587	7701	pv
587	28568	pv
587	22464	pv
587	23151	pv
587	13261	pv
587	6004	pv
587	11048	pv
587	14745	pv
587	20728	pv
587	23327	pv
587	26695	pv
587	10863	pv
587	37786	pv
587	20308	pv
587	11458	pv
587	17430	pv
587	19761	pv
587	14418	pv
587	24779	pv
587	20251	pv
587	16640	pv
587	21684	pv
587	22568	pv
587	22475	pv
587	14676	pv
587	22872	pv
587	10537	pv
587	8931	pv
587	35490	pv
587	5977	pv
587	5006	pv
587	14771	pv
587	7410	pv
587	7668	pv
587	13923	pv
587	17318	pv
587	24034	pv
587	1099	pv
587	6988	pv
587	3118	pv
587	13706	pv
587	39116	pv
587	23118	pv
587	6253	pv
587	37367	pv
587	19338	pv
587	8145	pv
587	17810	pv
587	13637	pv
587	15760	pv
587	20168	pv
602	6115	pv
602	24979	pv
602	23280	pv
602	24254	pv
602	23259	pv
602	29874	pv
602	32681	pv
602	18724	pv
602	28895	pv
602	27354	pv
602	8315	pv
602	18856	pv
602	10272	pv
602	2078	pv
602	687	pv
602	12417	pv
602	20332	pv
602	37400	pv
602	32498	pv
602	19857	pv
602	31977	pv
602	4791	pv
602	12832	pv
602	15901	pv
602	12947	pv
602	2312	pv
602	24002	pv
602	23824	pv
602	10983	pv
602	19193	pv
602	37040	pv
602	29923	pv
602	25221	pv
602	20268	pv
602	15324	pv
602	26693	pv
602	36018	pv
602	37466	pv
602	29842	pv
602	29204	pv
602	22970	pv
602	25853	pv
602	14153	pv
602	12542	pv
602	8571	pv
602	1728	pv
602	12959	pv
602	22626	pv
602	19241	pv
602	31828	pv
602	18295	pv
602	36341	pv
610	6975	pv
610	2758	pv
610	2777	pv
610	17083	pv
610	20868	pv
610	1048	pv
610	27142	pv
610	23510	pv
610	1085	pv
610	29358	pv
610	7328	pv
610	3029	pv
610	19684	pv
610	15250	pv
610	17748	pv
610	26674	pv
610	26810	pv
610	15547	pv
610	21704	pv
610	37147	pv
610	4050	pv
610	15986	pv
610	38412	pv
618	13669	pv
618	10699	pv
618	13969	pv
618	9469	pv
618	30375	pv
618	36467	pv
618	32109	pv
618	23907	pv
618	11508	pv
618	10603	pv
618	12628	pv
618	38890	pv
618	29819	pv
618	8286	pv
618	1389	pv
618	20851	pv
618	29828	pv
618	37865	pv
618	7914	pv
618	36250	pv
618	28499	pv
618	9701	pv
618	29757	pv
618	35811	pv
618	6532	pv
618	17642	pv
618	1490	pv
618	13425	pv
618	19045	pv
618	15579	pv
618	30805	pv
618	17990	pv
618	20505	pv
618	3673	pv
618	8604	pv
618	26526	pv
633	2755	pv
633	2894	pv
633	19760	pv
633	5995	pv
633	12744	pv
633	18376	pv
633	7571	pv
633	33054	pv
633	3984	pv
633	29849	pv
633	31767	pv
633	34569	pv
633	3940	pv
633	4581	pv
633	24034	pv
633	24124	pv
633	26556	pv
633	31733	pv
633	5416	pv
633	38198	pv
633	21785	pv
633	17037	pv
633	28823	pv
633	10919	pv
633	26663	pv
633	6693	pv
633	10524	pv
633	23542	pv
633	15185	pv
633	21486	pv
633	7232	pv
633	29132	pv
633	33801	pv
633	33358	pv
633	32976	pv
633	5253	pv
633	29787	pv
633	39231	pv
633	28007	pv
633	11720	pv
633	15677	pv
633	8964	pv
633	12147	pv
633	16022	pv
633	15354	pv
633	7926	pv
633	4006	pv
633	33965	pv
633	11826	pv
633	16494	pv
633	28161	pv
633	3092	pv
637	37775	pv
637	27498	pv
637	11647	pv
637	7487	pv
637	24570	pv
637	3083	pv
637	3481	pv
637	38018	pv
637	26195	pv
637	37365	pv
637	34949	pv
637	28142	pv
637	8651	pv
637	1352	pv
637	660	pv
637	16247	pv
637	24697	pv
637	18424	pv
637	11714	pv
637	9538	pv
637	24023	pv
637	15615	pv
637	1490	pv
637	215	pv
637	38512	pv
637	22127	pv
637	2526	pv
637	9499	pv
637	733	pv
637	33492	pv
637	13272	pv
637	6942	pv
637	21993	pv
637	14895	pv
637	34781	pv
637	21434	pv
637	21323	pv
637	23581	pv
637	36998	pv
637	13579	pv
637	20711	pv
637	1162	pv
637	17363	pv
637	22968	pv
637	2958	pv
637	7020	pv
637	4322	pv
637	16402	pv
637	10848	pv
637	7196	pv
637	692	pv
637	39012	pv
637	27675	pv
637	34844	pv
637	20767	pv
637	7323	pv
637	25359	pv
637	9526	pv
637	5182	pv
637	30513	pv
637	18012	pv
637	31742	pv
637	37918	pv
637	14033	pv
637	36327	pv
637	8753	pv
637	14256	pv
637	12145	pv
637	33675	pv
637	30971	pv
637	37648	pv
637	12087	pv
637	8995	pv
637	27126	pv
637	25228	pv
637	22082	pv
637	9193	pv
637	1553	pv
637	7343	pv
637	5986	pv
637	37170	pv
637	23380	pv
637	2718	pv
637	34880	pv
637	10289	pv
637	31143	pv
637	29793	pv
637	6367	pv
637	39354	pv
661	28496	pv
661	8931	pv
661	14161	pv
661	29370	pv
661	14709	pv
661	16694	pv
661	34086	pv
661	22210	pv
661	6955	pv
661	18685	pv
661	11266	pv
661	29358	pv
661	19207	pv
661	25946	pv
661	3640	pv
661	5125	pv
661	13586	pv
