uid	sid	3
9	13256	pv
9	27706	pv
9	21434	pv
9	36745	pv
9	33979	pv
9	11610	pv
9	12838	pv
9	38524	pv
9	18731	pv
9	29528	pv
9	22202	pv
9	24012	pv
9	27624	pv
9	32526	pv
9	26365	pv
9	15719	pv
9	14453	pv
9	19849	pv
9	28053	pv
9	1750	pv
9	3324	pv
9	27482	pv
9	17094	pv
9	30837	pv
9	4806	pv
9	14280	pv
10	31231	pv
10	12730	pv
10	39077	pv
10	10068	pv
10	33387	pv
10	11630	pv
10	10122	pv
10	28701	pv
10	5708	pv
10	28696	pv
10	8550	pv
10	27674	pv
10	35326	pv
10	18514	pv
10	17551	pv
10	33943	pv
10	24690	pv
10	31846	pv
10	28915	pv
10	11844	pv
10	20275	pv
10	37657	pv
10	7430	pv
10	24006	pv
10	19324	pv
10	25456	pv
10	37469	pv
10	34585	pv
10	17844	pv
10	18177	pv
10	25216	pv
10	34014	pv
10	6691	pv
10	3483	pv
10	33223	pv
10	10299	pv
10	1856	pv
10	34844	pv
10	22574	pv
10	13851	pv
10	38340	pv
10	11736	pv
10	13936	pv
10	30736	pv
10	7171	pv
10	20346	pv
10	18111	pv
10	19211	pv
10	28782	pv
10	17810	pv
10	28290	pv
10	37296	pv
10	37134	pv
11	37625	pv
11	2547	pv
11	29609	pv
11	8470	pv
11	32423	pv
12	17289	pv
12	16983	pv
12	28734	pv
12	35489	pv
12	15671	pv
12	30971	pv
12	29955	pv
12	8995	pv
12	20151	pv
12	18246	pv
12	25545	pv
12	20014	pv
12	26217	pv
12	7503	pv
12	18616	pv
12	25210	pv
12	11022	pv
12	30846	pv
12	36557	pv
12	37662	pv
12	23267	pv
12	3680	pv
12	5972	pv
12	6328	pv
12	17260	pv
12	30916	pv
12	26951	pv
12	39156	pv
12	30527	pv
12	8358	pv
12	38284	pv
12	26750	pv
12	22446	pv
12	7794	pv
12	14254	pv
12	14680	pv
13	34508	pv
13	10297	pv
13	2029	pv
13	26148	pv
13	22137	pv
13	12366	pv
13	39158	pv
13	15245	pv
13	27936	pv
13	2083	pv
13	35045	pv
13	551	pv
13	17209	pv
13	9456	pv
13	33680	pv
13	3619	pv
13	2326	pv
13	12682	pv
13	439	pv
13	36640	pv
13	14273	pv
13	38611	pv
13	37711	pv
13	8470	pv
13	32533	pv
13	3193	pv
13	14825	pv
13	36587	pv
13	7792	pv
13	18664	pv
13	21414	pv
14	38426	pv
14	25736	pv
14	20120	pv
14	30265	pv
14	13049	pv
14	17564	pv
14	35017	pv
14	29616	pv
14	7518	pv
14	23041	pv
15	25696	pv
15	27333	pv
15	33816	pv
15	22644	pv
15	25963	pv
15	7889	pv
15	30994	pv
15	16468	pv
15	28921	pv
15	4711	pv
16	13302	pv
16	27899	pv
16	24159	pv
16	24272	pv
16	31217	pv
16	20244	pv
16	34448	pv
16	20564	pv
16	15538	pv
16	1018	pv
16	6722	pv
16	37367	pv
16	2346	pv
16	979	pv
16	24402	pv
16	24309	pv
16	30681	pv
16	2905	pv
16	33065	pv
16	5359	pv
16	18685	pv
16	2715	pv
16	7556	pv
16	33704	pv
16	29420	pv
16	10092	pv
16	24253	pv
16	27579	pv
16	1836	pv
16	15772	pv
16	27264	pv
16	8705	pv
16	3688	pv
16	31279	pv
16	5125	pv
16	490	pv
16	6349	pv
16	18603	pv
16	9807	pv
16	35614	pv
16	30685	pv
16	35387	pv
16	3149	pv
17	24126	pv
17	34285	pv
17	28563	pv
17	3819	pv
17	17173	pv
17	12251	pv
17	15492	pv
17	4882	pv
17	9342	pv
17	16745	pv
17	7623	pv
17	31384	pv
17	34900	pv
17	18172	pv
17	33286	pv
17	32456	pv
18	22960	pv
18	29623	pv
18	34235	pv
18	27367	pv
18	35945	pv
18	28627	pv
18	301	pv
18	7736	pv
18	18940	pv
18	14134	pv
18	16664	pv
18	12542	pv
18	26203	pv
18	688	pv
18	21481	pv
18	1728	pv
18	15577	pv
18	14838	pv
18	12959	pv
18	26832	pv
18	11977	pv
18	5506	pv
18	17755	pv
18	30741	pv
18	3704	pv
18	27566	pv
18	37127	pv
18	1875	pv
18	18270	pv
18	2309	pv
18	2136	pv
18	6103	pv
18	8680	pv
18	16815	pv
19	31764	pv
19	22648	pv
19	22316	pv
19	7393	pv
19	39109	pv
19	13609	pv
19	2602	pv
19	806	pv
19	5735	pv
19	18780	pv
19	4511	pv
19	11678	pv
19	2155	pv
19	26317	pv
19	36366	pv
19	15424	pv
19	5191	pv
19	91	pv
19	39269	pv
19	13900	pv
19	31151	pv
19	15871	pv
19	16116	pv
19	38694	pv
20	4995	pv
20	24410	pv
20	7633	pv
20	34944	pv
20	5014	pv
20	8296	pv
20	26605	pv
20	21785	pv
20	36079	pv
20	6021	pv
20	17037	pv
20	35219	pv
20	22537	pv
20	20171	pv
20	16347	pv
20	24757	pv
20	34653	pv
20	10436	pv
20	26203	pv
20	20159	pv
21	28728	pv
21	3122	pv
21	8024	pv
21	36650	pv
21	9263	pv
21	13690	pv
21	26765	pv
21	16059	pv
21	21481	pv
21	2087	pv
21	17028	pv
21	19480	pv
21	18137	pv
21	37144	pv
21	38294	pv
21	37266	pv
21	36031	pv
21	21403	pv
21	5700	pv
21	14977	pv
21	19338	pv
21	33738	pv
21	36560	pv
21	23141	pv
21	12011	pv
21	15539	pv
21	26802	pv
21	9387	pv
21	4014	pv
21	4807	pv
21	39324	pv
21	9636	pv
21	31230	pv
21	28082	pv
21	21781	pv
21	21293	pv
21	2225	pv
21	28326	pv
21	26872	pv
21	22179	pv
21	22736	pv
21	32588	pv
21	6033	pv
21	10457	pv
21	33316	pv
21	35363	pv
21	26998	pv
21	21876	pv
21	33207	pv
21	31779	pv
21	11183	pv
21	27457	pv
22	38808	pv
22	26204	pv
22	17626	pv
22	25932	pv
22	28484	pv
22	16797	pv
22	35324	pv
22	25667	pv
22	13153	pv
22	5320	pv
22	5452	pv
22	4216	pv
22	21520	pv
22	24312	pv
22	16789	pv
22	33044	pv
22	23476	pv
22	3850	pv
22	35578	pv
22	32725	pv
22	6271	pv
22	31804	pv
22	38901	pv
22	38297	pv
22	13019	pv
22	2757	pv
22	36038	pv
22	25702	pv
22	36102	pv
22	33652	pv
22	4092	pv
22	15983	pv
22	33966	pv
22	5412	pv
22	26329	pv
22	19836	pv
22	36336	pv
22	26647	pv
22	29552	pv
23	90	pv
23	941	pv
23	37414	pv
23	13556	pv
23	22092	pv
23	1452	pv
23	18728	pv
23	16591	pv
24	19791	pv
24	21192	pv
24	24047	pv
24	27339	pv
24	32999	pv
24	13127	pv
24	20591	pv
24	33862	pv
25	27826	pv
25	35572	pv
25	20420	pv
26	34368	pv
26	34887	pv
26	10263	pv
26	13711	pv
26	31177	pv
26	14463	pv
26	30147	pv
26	7535	pv
26	39016	pv
26	21540	pv
26	3979	pv
26	17261	pv
26	6562	pv
26	14205	pv
26	32626	pv
26	36002	pv
26	22255	pv
26	1562	pv
26	19254	pv
26	17879	pv
26	23472	pv
26	7299	pv
26	23642	pv
26	1613	pv
26	23060	pv
26	32113	pv
26	1416	pv
26	22334	pv
26	38418	pv
26	6576	pv
26	28580	pv
26	8648	pv
26	25018	pv
26	29510	pv
26	6620	pv
26	21994	pv
26	10473	pv
26	34678	pv
26	205	pv
26	22711	pv
26	23394	pv
26	22251	pv
26	35395	pv
26	5724	pv
26	27706	pv
26	18000	pv
26	24763	pv
26	6657	pv
26	10354	pv
26	23805	pv
26	11224	pv
26	27646	pv
26	14247	pv
26	34393	pv
26	23337	pv
26	27508	pv
26	17580	pv
26	24946	pv
26	2282	pv
26	36485	pv
26	32203	pv
26	15687	pv
26	10755	pv
26	14723	pv
27	16289	pv
27	17234	pv
27	36064	pv
27	19541	pv
27	4650	pv
27	37240	pv
27	21084	pv
27	18605	pv
27	32000	pv
27	18441	pv
27	26869	pv
27	11060	pv
27	16392	pv
27	11350	pv
27	22964	pv
27	24873	pv
27	29951	pv
27	12700	pv
27	7565	pv
27	39241	pv
27	7103	pv
27	17318	pv
27	8762	pv
27	22284	pv
27	38521	pv
27	31588	pv
27	36193	pv
27	36265	pv
27	25965	pv
27	6708	pv
27	22117	pv
27	15273	pv
27	25379	pv
27	34105	pv
27	24690	pv
27	20762	pv
27	24901	pv
27	2668	pv
27	34618	pv
27	4096	pv
27	27146	pv
27	25127	pv
27	27302	pv
27	21879	pv
27	23456	pv
27	32024	pv
27	5497	pv
27	12950	pv
27	14128	pv
27	8538	pv
28	23874	pv
28	1932	pv
28	8002	pv
28	39233	pv
28	13070	pv
28	29923	pv
28	6307	pv
28	33124	pv
28	14957	pv
28	2130	pv
28	24200	pv
28	624	pv
28	37086	pv
28	31372	pv
28	26394	pv
28	5851	pv
28	23292	pv
28	34830	pv
28	15217	pv
28	9222	pv
29	35156	pv
29	25365	pv
29	6940	pv
29	253	pv
29	737	pv
29	12144	pv
29	6207	pv
29	36776	pv
29	36590	pv
29	29388	pv
29	7979	pv
29	148	pv
29	10234	pv
29	2029	pv
29	30681	pv
29	38544	pv
29	25292	pv
29	7659	pv
29	39474	pv
29	14418	pv
29	23878	pv
29	23862	pv
29	25958	pv
29	12002	pv
29	36114	pv
29	16368	pv
29	30306	pv
29	32933	pv
29	37350	pv
29	37835	pv
29	7680	pv
29	18600	pv
29	35945	pv
29	29054	pv
29	12150	pv
29	30239	pv
29	21133	pv
29	39205	pv
29	29258	pv
29	28543	pv
29	32949	pv
29	24958	pv
29	37226	pv
29	18466	pv
29	22778	pv
29	36991	pv
29	19254	pv
29	31363	pv
30	36973	pv
30	1271	pv
30	32588	pv
30	31678	pv
30	30579	pv
30	7504	pv
30	7099	pv
30	19387	pv
30	10410	pv
30	30766	pv
30	18112	pv
30	38881	pv
30	37037	pv
30	22096	pv
30	33147	pv
30	19256	pv
30	30035	pv
30	7659	pv
30	29285	pv
30	20477	pv
30	35082	pv
30	1443	pv
30	25873	pv
30	13060	pv
30	16760	pv
30	20788	pv
30	28257	pv
30	19480	pv
30	36817	pv
30	37533	pv
30	2317	pv
30	35104	pv
30	33782	pv
30	11580	pv
30	37132	pv
30	28082	pv
30	6607	pv
30	4425	pv
30	37074	pv
30	18149	pv
30	36355	pv
31	22129	pv
31	4739	pv
31	18350	pv
31	28480	pv
31	38367	pv
31	25110	pv
31	14467	pv
31	14680	pv
31	16144	pv
31	12044	pv
31	38898	pv
31	31415	pv
31	37448	pv
31	38440	pv
31	14020	pv
31	5017	pv
31	7952	pv
31	10212	pv
31	25545	pv
31	14455	pv
31	12208	pv
31	14125	pv
31	30118	pv
31	22541	pv
31	31331	pv
31	2586	pv
31	2029	pv
31	17825	pv
31	29225	pv
31	38224	pv
31	38185	pv
31	30994	pv
31	17930	pv
31	31757	pv
31	28404	pv
31	2970	pv
31	29431	pv
31	36861	pv
31	18348	pv
31	15715	pv
31	9027	pv
31	32704	pv
31	21129	pv
31	16150	pv
31	7079	pv
31	34129	pv
31	30322	pv
31	4740	pv
31	14400	pv
31	14662	pv
31	5349	pv
31	16286	pv
31	9248	pv
31	26536	pv
31	24351	pv
31	34163	pv
32	12902	pv
32	13555	pv
32	8718	pv
32	34869	pv
32	28410	pv
32	5992	pv
32	18626	pv
32	33991	pv
32	33415	pv
32	30571	pv
32	2926	pv
32	600	pv
32	21365	pv
32	17318	pv
32	20079	pv
32	28793	pv
32	37914	pv
33	25715	pv
33	717	pv
33	6590	pv
33	22755	pv
33	1902	pv
33	23141	pv
33	36452	pv
33	4590	pv
33	6988	pv
33	26629	pv
33	34711	pv
33	15629	pv
33	15001	pv
33	14740	pv
33	29749	pv
33	1734	pv
33	34467	pv
33	32355	pv
33	27148	pv
33	23421	pv
33	24337	pv
33	21289	pv
33	32631	pv
33	26886	pv
33	10158	pv
33	5575	pv
33	26132	pv
33	31034	pv
33	21223	pv
33	32196	pv
33	6227	pv
33	9342	pv
33	23491	pv
33	2654	pv
33	13091	pv
33	5691	pv
33	29350	pv
33	6629	pv
33	1934	pv
33	7372	pv
33	37664	pv
33	25942	pv
33	28869	pv
33	28457	pv
33	17153	pv
33	2529	pv
33	35453	pv
33	6313	pv
33	20067	pv
33	5011	pv
33	1532	pv
33	20308	pv
33	22921	pv
33	15732	pv
33	9617	pv
33	27010	pv
33	13884	pv
33	24368	pv
33	11458	pv
33	9737	pv
33	19863	pv
33	37720	pv
33	2523	pv
33	33718	pv
33	14152	pv
33	36842	pv
33	18394	pv
33	23517	pv
33	32049	pv
33	15906	pv
33	38355	pv
33	8014	pv
34	29937	pv
34	1443	pv
34	35066	pv
34	882	pv
34	11312	pv
34	22352	pv
34	37889	pv
34	29819	pv
34	28458	pv
34	9640	pv
34	19750	pv
34	36113	pv
34	31246	pv
34	11928	pv
34	3274	pv
34	37167	pv
34	27677	pv
34	29966	pv
35	23362	pv
35	28858	pv
35	18936	pv
35	24212	pv
35	33259	pv
35	34028	pv
35	5432	pv
35	779	pv
35	11269	pv
35	2866	pv
35	31784	pv
35	30399	pv
35	34588	pv
35	17795	pv
35	7330	pv
35	11821	pv
35	20189	pv
35	39115	pv
35	14213	pv
35	35363	pv
35	11977	pv
35	34955	pv
35	1913	pv
35	8538	pv
35	31569	pv
35	2791	pv
35	36438	pv
35	18354	pv
35	17231	pv
35	19400	pv
35	36062	pv
35	6177	pv
35	37076	pv
35	29304	pv
35	23151	pv
35	21759	pv
35	4089	pv
35	31936	pv
35	5839	pv
35	38052	pv
35	21760	pv
35	37725	pv
35	1705	pv
35	27924	pv
35	35386	pv
35	23216	pv
35	30322	pv
35	9784	pv
35	8320	pv
35	35198	pv
35	26244	pv
35	24631	pv
35	31817	pv
35	34810	pv
35	11637	pv
35	18269	pv
35	38306	pv
35	35588	pv
35	2612	pv
35	10811	pv
35	2947	pv
35	4342	pv
35	11484	pv
35	16165	pv
35	16984	pv
35	1929	pv
35	7118	pv
35	15277	pv
35	17376	pv
35	36413	pv
35	18470	pv
35	25907	pv
35	11495	pv
35	36414	pv
35	3315	pv
35	13395	pv
35	5436	pv
35	37638	pv
35	39386	pv
35	3190	pv
36	35605	pv
36	19845	pv
36	19555	pv
36	19773	pv
36	20669	pv
36	12967	pv
36	33097	pv
36	19648	pv
36	26069	pv
36	18671	pv
36	20255	pv
36	24823	pv
36	3015	pv
36	6999	pv
36	36084	pv
36	5624	pv
36	12948	pv
36	10493	pv
36	24847	pv
36	2931	pv
36	33452	pv
36	7542	pv
36	31487	pv
36	34433	pv
36	29950	pv
37	24495	pv
37	27198	pv
37	15402	pv
37	21974	pv
37	30075	pv
37	12226	pv
37	5467	pv
37	27848	pv
37	12157	pv
37	29186	pv
37	35485	pv
38	34072	pv
38	18916	pv
38	16830	pv
38	6957	pv
38	22145	pv
38	11528	pv
38	11838	pv
38	38139	pv
38	7165	pv
38	28517	pv
38	34955	pv
38	7585	pv
38	31610	pv
38	25108	pv
38	4245	pv
38	31065	pv
38	14910	pv
38	37969	pv
38	21275	pv
38	31389	pv
38	13014	pv
38	13178	pv
38	1919	pv
38	1048	pv
38	11480	pv
38	25648	pv
38	871	pv
38	428	pv
38	23069	pv
38	12821	pv
38	8931	pv
38	983	pv
38	16181	pv
38	35643	pv
38	3223	pv
38	5543	pv
39	33065	pv
39	29598	pv
39	15147	pv
39	17986	pv
39	1396	pv
39	4430	pv
39	5765	pv
39	12443	pv
39	15683	pv
39	23066	pv
40	36825	pv
40	16219	pv
40	14846	pv
40	30282	pv
40	15296	pv
40	14508	pv
40	39332	pv
40	19847	pv
40	39446	pv
40	29794	pv
40	25733	pv
40	18913	pv
40	20242	pv
40	13993	pv
40	5235	pv
40	18695	pv
40	25086	pv
40	2076	pv
40	34152	pv
41	5946	pv
41	24219	pv
41	13467	pv
41	16567	pv
41	20521	pv
41	16056	pv
41	527	pv
41	8684	pv
42	4734	pv
42	1598	pv
42	32362	pv
42	34704	pv
42	12768	pv
42	36554	pv
42	22114	pv
42	36731	pv
42	17842	pv
42	14529	pv
42	9845	pv
42	23999	pv
42	20656	pv
42	5542	pv
42	5538	pv
42	20150	pv
42	7262	pv
42	19875	pv
42	38344	pv
42	7283	pv
42	29876	pv
42	23619	pv
42	29000	pv
42	12149	pv
42	12369	pv
42	8768	pv
43	5693	pv
43	4168	pv
43	8356	pv
43	37010	pv
43	23529	pv
43	36022	pv
43	28189	pv
43	14254	pv
43	6573	pv
43	28383	pv
43	11277	pv
43	6040	pv
43	4001	pv
43	20556	pv
43	8620	pv
43	29155	pv
43	31270	pv
43	28027	pv
43	28371	pv
43	16878	pv
43	5449	pv
43	209	pv
43	271	pv
43	33130	pv
43	13015	pv
43	34593	pv
43	3441	pv
43	25693	pv
43	3680	pv
43	4480	pv
43	25654	pv
43	33309	pv
43	5854	pv
43	15800	pv
43	12087	pv
43	7196	pv
43	28853	pv
43	25373	pv
43	18191	pv
43	9456	pv
43	32897	pv
43	32660	pv
44	17513	pv
44	14091	pv
44	37448	pv
44	26007	pv
44	35986	pv
44	1554	pv
44	36710	pv
44	5596	pv
44	3140	pv
44	31786	pv
44	27211	pv
44	32649	pv
44	27160	pv
44	26344	pv
44	6886	pv
44	14878	pv
44	13994	pv
44	26929	pv
44	36872	pv
44	9367	pv
44	10717	pv
44	692	pv
44	19076	pv
44	7671	pv
44	13743	pv
44	27418	pv
45	11528	pv
45	27211	pv
45	3639	pv
45	20043	pv
45	2138	pv
45	13010	pv
45	35101	pv
45	25242	pv
45	1480	pv
45	3588	pv
45	768	pv
45	18916	pv
45	20670	pv
45	32132	pv
45	15762	pv
45	29105	pv
45	24446	pv
45	7833	pv
45	13927	pv
45	9701	pv
46	26350	pv
46	17501	pv
46	25110	pv
46	25195	pv
46	28456	pv
46	9466	pv
46	11247	pv
46	26621	pv
46	641	pv
46	500	pv
46	5482	pv
46	3869	pv
46	4038	pv
46	33925	pv
46	12232	pv
46	10953	pv
46	8604	pv
46	32618	pv
46	33495	pv
46	28716	pv
46	38265	pv
46	24974	pv
46	26077	pv
47	28339	pv
47	34222	pv
47	29528	pv
47	6336	pv
47	1370	pv
47	6571	pv
47	37010	pv
47	24581	pv
47	32357	pv
47	7279	pv
47	10312	pv
47	33126	pv
48	39112	pv
48	29955	pv
48	4322	pv
49	2817	pv
49	1183	pv
49	15892	pv
49	34064	pv
49	6753	pv
49	10486	pv
49	681	pv
49	13617	pv
49	31762	pv
49	26695	pv
49	11443	pv
49	9617	pv
49	10649	pv
49	23025	pv
49	36923	pv
49	34336	pv
49	32363	pv
49	2081	pv
50	11714	pv
50	37749	pv
50	27982	pv
50	24124	pv
50	32222	pv
50	23951	pv
50	4302	pv
50	38302	pv
50	7072	pv
50	35742	pv
50	38917	pv
50	19199	pv
50	27677	pv
50	33795	pv
50	5841	pv
50	15557	pv
50	29964	pv
50	28007	pv
50	994	pv
50	11214	pv
50	15538	pv
50	24688	pv
50	8931	pv
50	7556	pv
50	38918	pv
50	34000	pv
50	14570	pv
50	14853	pv
50	11928	pv
50	979	pv
50	11222	pv
50	29377	pv
50	17611	pv
50	9087	pv
50	5973	pv
50	34662	pv
50	10092	pv
50	20961	pv
51	9222	pv
51	14552	pv
51	22179	pv
51	25191	pv
51	22243	pv
51	12964	pv
51	34696	pv
51	32487	pv
51	11777	pv
51	27280	pv
51	17142	pv
51	25001	pv
51	4232	pv
51	1808	pv
51	4569	pv
51	5354	pv
51	14468	pv
51	22625	pv
51	26837	pv
51	10374	pv
51	33412	pv
51	23904	pv
51	29122	pv
51	20676	pv
51	14808	pv
51	38982	pv
51	19617	pv
51	7628	pv
51	12844	pv
51	35912	pv
51	34206	pv
51	25995	pv
51	674	pv
51	37450	pv
51	24506	pv
51	7713	pv
51	29258	pv
51	5977	pv
51	18685	pv
52	26582	pv
52	13741	pv
52	21652	pv
52	18537	pv
52	5468	pv
52	24574	pv
52	14028	pv
52	8550	pv
52	37848	pv
52	38456	pv
52	26960	pv
52	16071	pv
52	16118	pv
52	30516	pv
52	9383	pv
52	37957	pv
52	26674	pv
52	37101	pv
52	9820	pv
52	34435	pv
53	32811	pv
53	38592	pv
53	11623	pv
53	34642	pv
53	26329	pv
53	26648	pv
53	18004	pv
53	28828	pv
53	5470	pv
53	8969	pv
53	8606	pv
53	25963	pv
53	21250	pv
53	37933	pv
54	31866	pv
54	30390	pv
54	38814	pv
54	11866	pv
54	37238	pv
54	13795	pv
54	1338	pv
54	5099	pv
54	39403	pv
54	16363	pv
54	21488	pv
54	36522	pv
54	29473	pv
54	11589	pv
54	18788	pv
54	28692	pv
54	2087	pv
54	37537	pv
54	16928	pv
54	31120	pv
54	2852	pv
54	7801	pv
54	1150	pv
54	9699	pv
54	19745	pv
54	12211	pv
54	37144	pv
54	18365	pv
54	1096	pv
54	26404	pv
54	21494	pv
54	32066	pv
54	25046	pv
54	992	pv
54	26183	pv
55	604	pv
55	29623	pv
55	24697	pv
56	36554	pv
56	39364	pv
56	19045	pv
56	8002	pv
56	25890	pv
56	351	pv
56	23185	pv
56	34435	pv
56	21980	pv
